,ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
4974,55,NMHC,2020,12,5,2020-12-05,28079055_44_2_20_12_05,0.31124999999999986,0.32,0.3,mg/m^3
4975,55,PM10,2020,12,5,2020-12-05,28079055_10_47_20_12_05,7.416666666666668,20.0,1.0,µg/m^3
4976,40,SO_2,2020,12,5,2020-12-05,28079040_1_38_20_12_05,2.958333333333333,4.0,2.0,µg/m^3
4977,49,NO,2020,12,5,2020-12-05,28079049_7_8_20_12_05,1.0,1.0,1.0,µg/m^3
4978,55,TCH,2020,12,5,2020-12-05,28079055_42_2_20_12_05,1.1866666666666668,1.21,1.16,mg/m^3
4979,47,PM10,2020,12,5,2020-12-05,28079047_10_47_20_12_05,3.625,7.0,1.0,µg/m^3
4980,24,SO_2,2020,12,5,2020-12-05,28079024_1_38_20_12_05,1.0,1.0,1.0,µg/m^3
4981,18,O_3,2020,12,5,2020-12-05,28079018_14_6_20_12_05,55.53666666666666,62.18,44.15,µg/m^3
4982,36,CO,2020,12,5,2020-12-05,28079036_6_48_20_12_05,0.35416666666666674,0.4,0.3,µg/m^3
4983,47,NOx,2020,12,5,2020-12-05,28079047_12_8_20_12_05,14.458333333333336,29.0,4.0,µg/m^3
4984,54,O_3,2020,12,5,2020-12-05,28079054_14_6_20_12_05,44.78625,53.57,28.45,µg/m^3
4985,38,NOx,2020,12,5,2020-12-05,28079038_12_8_20_12_05,25.33333333333333,46.0,11.0,µg/m^3
4986,24,TCH,2020,12,5,2020-12-05,28079024_42_2_20_12_05,1.1375,1.14,1.13,mg/m^3
4987,24,NOx,2020,12,5,2020-12-05,28079024_12_8_20_12_05,4.625,8.0,3.0,µg/m^3
4988,39,NO,2020,12,5,2020-12-05,28079039_7_8_20_12_05,3.5416666666666665,8.0,1.0,µg/m^3
4989,24,NO_2,2020,12,5,2020-12-05,28079024_8_8_20_12_05,3.333333333333333,7.0,2.0,µg/m^3
4990,24,O_3,2020,12,5,2020-12-05,28079024_14_6_20_12_05,62.81208333333333,68.18,57.4,µg/m^3
4991,35,NO_2,2020,12,5,2020-12-05,28079035_8_8_20_12_05,15.708333333333336,25.0,7.0,µg/m^3
4992,38,PM10,2020,12,5,2020-12-05,28079038_10_47_20_12_05,4.833333333333333,12.0,1.0,µg/m^3
4993,24,NMHC,2020,12,5,2020-12-05,28079024_44_2_20_12_05,0.16541666666666668,0.17,0.16,mg/m^3
4994,48,NOx,2020,12,5,2020-12-05,28079048_12_8_20_12_05,27.83333333333333,52.0,10.0,µg/m^3
4995,36,NO,2020,12,5,2020-12-05,28079036_7_8_20_12_05,3.4166666666666665,9.0,1.0,µg/m^3
4996,39,NO_2,2020,12,5,2020-12-05,28079039_8_8_20_12_05,16.125,30.0,4.0,µg/m^3
4997,18,NO,2020,12,5,2020-12-05,28079018_7_8_20_12_05,2.5,5.0,1.0,µg/m^3
4998,35,NOx,2020,12,5,2020-12-05,28079035_12_8_20_12_05,18.45833333333333,29.0,8.0,µg/m^3
4999,24,CH_4,2020,12,5,2020-12-05,28079024_43_2_20_12_05,0.9712499999999998,0.98,0.97,mg/m^3
5000,55,NOx,2020,12,5,2020-12-05,28079055_12_8_20_12_05,17.833333333333332,33.0,6.0,µg/m^3
5001,55,NO,2020,12,5,2020-12-05,28079055_7_8_20_12_05,3.333333333333333,15.0,1.0,µg/m^3
5002,35,CO,2020,12,5,2020-12-05,28079035_6_48_20_12_05,0.2458333333333333,0.3,0.2,µg/m^3
5003,40,NO_2,2020,12,5,2020-12-05,28079040_8_8_20_12_05,18.33333333333333,31.0,6.0,µg/m^3
5004,38,BEN,2020,12,5,2020-12-05,28079038_30_59_20_12_05,0.1791666666666667,0.3,0.1,µg/m^3
5005,24,PM2.5,2020,12,5,2020-12-05,28079024_9_47_20_12_05,1.625,3.0,1.0,µg/m^3
5006,35,SO_2,2020,12,5,2020-12-05,28079035_1_38_20_12_05,2.375,5.0,1.0,µg/m^3
5007,27,NOx,2020,12,5,2020-12-05,28079027_12_8_20_12_05,12.833333333333336,24.0,5.0,µg/m^3
5008,38,EBE,2020,12,5,2020-12-05,28079038_35_59_20_12_05,0.3,0.4,0.2,µg/m^3
5009,38,SO_2,2020,12,5,2020-12-05,28079038_1_38_20_12_05,2.958333333333333,5.0,1.0,µg/m^3
5010,54,NOx,2020,12,5,2020-12-05,28079054_12_8_20_12_05,17.333333333333332,32.0,11.0,µg/m^3
5011,48,NO_2,2020,12,5,2020-12-05,28079048_8_8_20_12_05,23.0,43.0,9.0,µg/m^3
5012,17,O_3,2020,12,5,2020-12-05,28079017_14_6_20_12_05,45.07458333333333,55.91,28.9,µg/m^3
5013,18,CO,2020,12,5,2020-12-05,28079018_6_48_20_12_05,0.31249999999999994,0.4,0.3,µg/m^3
5014,24,BEN,2020,12,5,2020-12-05,28079024_30_59_20_12_05,0.2416666666666667,0.3,0.2,µg/m^3
5015,18,NO_2,2020,12,5,2020-12-05,28079018_8_8_20_12_05,15.208333333333336,28.0,4.0,µg/m^3
5016,55,CH_4,2020,12,5,2020-12-05,28079055_43_2_20_12_05,0.8758333333333335,0.89,0.86,mg/m^3
5017,18,BEN,2020,12,5,2020-12-05,28079018_30_59_20_12_05,0.2375,0.5,0.1,µg/m^3
5018,40,NOx,2020,12,5,2020-12-05,28079040_12_8_20_12_05,26.75,42.0,8.0,µg/m^3
5019,35,O_3,2020,12,5,2020-12-05,28079035_14_6_20_12_05,52.35374999999999,62.22,42.94,µg/m^3
5020,27,O_3,2020,12,5,2020-12-05,28079027_14_6_20_12_05,61.70291666666666,66.9,53.7,µg/m^3
5021,24,CO,2020,12,5,2020-12-05,28079024_6_48_20_12_05,0.20000000000000007,0.2,0.2,µg/m^3
5022,38,NO,2020,12,5,2020-12-05,28079038_7_8_20_12_05,4.666666666666667,9.0,1.0,µg/m^3
5023,39,CO,2020,12,5,2020-12-05,28079039_6_48_20_12_05,0.25833333333333325,0.3,0.2,µg/m^3
5024,24,NO,2020,12,5,2020-12-05,28079024_7_8_20_12_05,1.0,1.0,1.0,µg/m^3
5025,55,BEN,2020,12,5,2020-12-05,28079055_30_59_20_12_05,0.3458333333333334,0.5,0.2,µg/m^3
5026,36,PM10,2020,12,5,2020-12-05,28079036_10_47_20_12_05,8.041666666666666,15.0,2.0,µg/m^3
5027,36,NOx,2020,12,5,2020-12-05,28079036_12_8_20_12_05,26.0,44.0,7.0,µg/m^3
5028,48,NO,2020,12,5,2020-12-05,28079048_7_8_20_12_05,3.0416666666666665,7.0,1.0,µg/m^3
5029,39,NOx,2020,12,5,2020-12-05,28079039_12_8_20_12_05,21.79166666666667,43.0,6.0,µg/m^3
5030,47,NO,2020,12,5,2020-12-05,28079047_7_8_20_12_05,1.25,2.0,1.0,µg/m^3
5031,55,TOL,2020,12,5,2020-12-05,28079055_20_59_20_12_05,0.7458333333333335,1.7,0.3,µg/m^3
5032,24,TOL,2020,12,5,2020-12-05,28079024_20_59_20_12_05,0.1583333333333334,0.2,0.1,µg/m^3
5033,38,NO_2,2020,12,5,2020-12-05,28079038_8_8_20_12_05,18.166666666666668,33.0,9.0,µg/m^3
5034,18,NOx,2020,12,5,2020-12-05,28079018_12_8_20_12_05,19.0,31.0,5.0,µg/m^3
5035,47,NO_2,2020,12,5,2020-12-05,28079047_8_8_20_12_05,12.708333333333336,28.0,3.0,µg/m^3
5036,27,NO_2,2020,12,5,2020-12-05,28079027_8_8_20_12_05,10.583333333333334,22.0,3.0,µg/m^3
5037,24,EBE,2020,12,5,2020-12-05,28079024_35_59_20_12_05,0.10000000000000003,0.1,0.1,µg/m^3
5038,40,NO,2020,12,5,2020-12-05,28079040_7_8_20_12_05,5.625,11.0,1.0,µg/m^3
5039,48,PM2.5,2020,12,5,2020-12-05,28079048_9_47_20_12_05,3.333333333333333,7.0,1.0,µg/m^3
5040,60,PM10,2020,12,6,2020-12-06,28079060_10_47_20_12_06,5.5,16.0,1.0,µg/m^3
5041,50,NOx,2020,12,6,2020-12-06,28079050_12_8_20_12_06,32.041666666666664,58.0,8.0,µg/m^3
5042,8,PM2.5,2020,12,6,2020-12-06,28079008_9_47_20_12_06,2.75,7.0,1.0,µg/m^3
5043,8,TCH,2020,12,6,2020-12-06,28079008_42_2_20_12_06,1.3854166666666663,1.42,1.36,mg/m^3
5044,56,O_3,2020,12,6,2020-12-06,28079056_14_6_20_12_06,58.36083333333332,72.47,27.36,µg/m^3
5045,56,NO_2,2020,12,6,2020-12-06,28079056_8_8_20_12_06,15.75,45.0,2.0,µg/m^3
5046,16,CO,2020,12,6,2020-12-06,28079016_6_48_20_12_06,0.2375,0.3,0.2,µg/m^3
5047,55,NO,2020,12,6,2020-12-06,28079055_7_8_20_12_06,2.0416666666666665,5.0,1.0,µg/m^3
5048,11,TOL,2020,12,6,2020-12-06,28079011_20_59_20_12_06,0.3416666666666666,0.8,0.1,µg/m^3
5049,4,NOx,2020,12,6,2020-12-06,28079004_12_8_20_12_06,14.125,50.0,3.0,µg/m^3
5050,16,O_3,2020,12,6,2020-12-06,28079016_14_6_20_12_06,68.90208333333332,86.82,31.97,µg/m^3
5051,36,SO_2,2020,12,6,2020-12-06,28079036_1_38_20_12_06,2.0416666666666665,3.0,2.0,µg/m^3
5052,55,TCH,2020,12,6,2020-12-06,28079055_42_2_20_12_06,1.2058333333333329,1.25,1.18,mg/m^3
5053,48,NO,2020,12,6,2020-12-06,28079048_7_8_20_12_06,2.833333333333333,10.0,1.0,µg/m^3
5054,58,NOx,2020,12,6,2020-12-06,28079058_12_8_20_12_06,6.916666666666668,17.0,3.0,µg/m^3
5055,24,TOL,2020,12,6,2020-12-06,28079024_20_59_20_12_06,0.14166666666666675,0.2,0.1,µg/m^3
5056,24,O_3,2020,12,6,2020-12-06,28079024_14_6_20_12_06,63.30833333333333,69.26,51.56,µg/m^3
5057,49,NOx,2020,12,6,2020-12-06,28079049_12_8_20_12_06,15.375,43.0,7.0,µg/m^3
5058,24,SO_2,2020,12,6,2020-12-06,28079024_1_38_20_12_06,1.0,1.0,1.0,µg/m^3
5059,47,NOx,2020,12,6,2020-12-06,28079047_12_8_20_12_06,12.333333333333336,32.0,2.0,µg/m^3
5060,54,NO,2020,12,6,2020-12-06,28079054_7_8_20_12_06,1.625,4.0,1.0,µg/m^3
5061,57,NOx,2020,12,6,2020-12-06,28079057_12_8_20_12_06,12.916666666666664,25.0,5.0,µg/m^3
5062,8,NO,2020,12,6,2020-12-06,28079008_7_8_20_12_06,7.5,22.0,1.0,µg/m^3
5063,36,PM10,2020,12,6,2020-12-06,28079036_10_47_20_12_06,7.208333333333332,12.0,3.0,µg/m^3
5064,47,NO,2020,12,6,2020-12-06,28079047_7_8_20_12_06,1.0416666666666667,2.0,1.0,µg/m^3
5065,36,NOx,2020,12,6,2020-12-06,28079036_12_8_20_12_06,19.0,37.0,5.0,µg/m^3
5066,58,NO,2020,12,6,2020-12-06,28079058_7_8_20_12_06,1.25,3.0,1.0,µg/m^3
5067,16,NO,2020,12,6,2020-12-06,28079016_7_8_20_12_06,2.7916666666666665,8.0,1.0,µg/m^3
5068,47,NO_2,2020,12,6,2020-12-06,28079047_8_8_20_12_06,10.708333333333334,30.0,1.0,µg/m^3
5069,40,NO,2020,12,6,2020-12-06,28079040_7_8_20_12_06,4.083333333333333,7.0,1.0,µg/m^3
5070,40,NO_2,2020,12,6,2020-12-06,28079040_8_8_20_12_06,13.208333333333336,21.0,3.0,µg/m^3
5071,60,NOx,2020,12,6,2020-12-06,28079060_12_8_20_12_06,17.083333333333332,25.0,9.0,µg/m^3
5072,16,NO_2,2020,12,6,2020-12-06,28079016_8_8_20_12_06,16.333333333333332,45.0,3.0,µg/m^3
5073,17,O_3,2020,12,6,2020-12-06,28079017_14_6_20_12_06,52.87666666666666,64.01,36.05,µg/m^3
5074,56,PM10,2020,12,6,2020-12-06,28079056_10_47_20_12_06,5.583333333333332,11.0,2.0,µg/m^3
5075,40,NOx,2020,12,6,2020-12-06,28079040_12_8_20_12_06,19.5,32.0,5.0,µg/m^3
5076,55,CH_4,2020,12,6,2020-12-06,28079055_43_2_20_12_06,0.8962500000000002,0.93,0.88,mg/m^3
5077,54,NO_2,2020,12,6,2020-12-06,28079054_8_8_20_12_06,10.666666666666666,28.0,4.0,µg/m^3
5078,8,CO,2020,12,6,2020-12-06,28079008_6_48_20_12_06,0.275,0.4,0.2,µg/m^3
5079,40,SO_2,2020,12,6,2020-12-06,28079040_1_38_20_12_06,2.833333333333333,4.0,2.0,µg/m^3
5080,55,PM10,2020,12,6,2020-12-06,28079055_10_47_20_12_06,7.625,16.0,2.0,µg/m^3
5081,56,PM2.5,2020,12,6,2020-12-06,28079056_9_47_20_12_06,3.25,8.0,1.0,µg/m^3
5082,57,PM10,2020,12,6,2020-12-06,28079057_10_47_20_12_06,4.541666666666667,8.0,1.0,µg/m^3
5083,50,NO,2020,12,6,2020-12-06,28079050_7_8_20_12_06,8.041666666666666,15.0,1.0,µg/m^3
5084,24,NOx,2020,12,6,2020-12-06,28079024_12_8_20_12_06,4.125,7.0,2.0,µg/m^3
5085,50,NO_2,2020,12,6,2020-12-06,28079050_8_8_20_12_06,19.541666666666668,40.0,5.0,µg/m^3
5086,56,NOx,2020,12,6,2020-12-06,28079056_12_8_20_12_06,21.875,63.0,4.0,µg/m^3
5087,11,BEN,2020,12,6,2020-12-06,28079011_30_59_20_12_06,0.13750000000000004,0.4,0.1,µg/m^3
5088,39,O_3,2020,12,6,2020-12-06,28079039_14_6_20_12_06,53.53291666666666,63.94,35.06,µg/m^3
5089,8,NO_2,2020,12,6,2020-12-06,28079008_8_8_20_12_06,25.95833333333333,57.0,8.0,µg/m^3
5090,47,PM10,2020,12,6,2020-12-06,28079047_10_47_20_12_06,3.9583333333333335,7.0,1.0,µg/m^3
5091,36,NO,2020,12,6,2020-12-06,28079036_7_8_20_12_06,2.125,5.0,1.0,µg/m^3
5092,58,NO_2,2020,12,6,2020-12-06,28079058_8_8_20_12_06,4.916666666666667,12.0,1.0,µg/m^3
5093,24,CO,2020,12,6,2020-12-06,28079024_6_48_20_12_06,0.20000000000000007,0.2,0.2,µg/m^3
5094,24,PM10,2020,12,6,2020-12-06,28079024_10_47_20_12_06,4.5,10.0,1.0,µg/m^3
5095,16,NOx,2020,12,6,2020-12-06,28079016_12_8_20_12_06,20.5,54.0,4.0,µg/m^3
5096,8,SO_2,2020,12,6,2020-12-06,28079008_1_38_20_12_06,2.0,2.0,2.0,µg/m^3
5097,47,PM2.5,2020,12,6,2020-12-06,28079047_9_47_20_12_06,2.458333333333333,5.0,1.0,µg/m^3
5098,36,NO_2,2020,12,6,2020-12-06,28079036_8_8_20_12_06,15.625,33.0,3.0,µg/m^3
5099,8,CH_4,2020,12,6,2020-12-06,28079008_43_2_20_12_06,1.2666666666666668,1.28,1.26,mg/m^3
5100,55,NO_2,2020,12,6,2020-12-06,28079055_8_8_20_12_06,15.416666666666664,46.0,3.0,µg/m^3
5101,36,CO,2020,12,6,2020-12-06,28079036_6_48_20_12_06,0.325,0.4,0.3,µg/m^3
5102,24,BEN,2020,12,6,2020-12-06,28079024_30_59_20_12_06,0.2333333333333333,0.3,0.1,µg/m^3
5103,17,SO_2,2020,12,6,2020-12-06,28079017_1_38_20_12_06,1.4583333333333333,2.0,1.0,µg/m^3
5104,40,PM10,2020,12,6,2020-12-06,28079040_10_47_20_12_06,5.416666666666668,11.0,2.0,µg/m^3
5105,8,PM10,2020,12,6,2020-12-06,28079008_10_47_20_12_06,6.333333333333332,14.0,1.0,µg/m^3
5106,8,NOx,2020,12,6,2020-12-06,28079008_12_8_20_12_06,37.41666666666666,91.0,9.0,µg/m^3
5107,24,CH_4,2020,12,6,2020-12-06,28079024_43_2_20_12_06,0.9745833333333334,0.99,0.97,mg/m^3
5108,39,NO,2020,12,6,2020-12-06,28079039_7_8_20_12_06,2.6666666666666665,6.0,1.0,µg/m^3
5109,24,NO_2,2020,12,6,2020-12-06,28079024_8_8_20_12_06,2.6666666666666665,6.0,1.0,µg/m^3
5110,4,NO,2020,12,6,2020-12-06,28079004_7_8_20_12_06,1.7916666666666667,5.0,1.0,µg/m^3
5111,8,BEN,2020,12,6,2020-12-06,28079008_30_59_20_12_06,0.43749999999999983,0.7,0.2,µg/m^3
5112,48,NOx,2020,12,6,2020-12-06,28079048_12_8_20_12_06,25.20833333333333,72.0,6.0,µg/m^3
5113,4,CO,2020,12,6,2020-12-06,28079004_6_48_20_12_06,0.2250000000000001,0.4,0.2,µg/m^3
5114,57,SO_2,2020,12,6,2020-12-06,28079057_1_38_20_12_06,1.25,2.0,1.0,µg/m^3
5115,35,NO_2,2020,12,6,2020-12-06,28079035_8_8_20_12_06,15.583333333333336,32.0,5.0,µg/m^3
5116,24,PM2.5,2020,12,6,2020-12-06,28079024_9_47_20_12_06,2.583333333333333,6.0,1.0,µg/m^3
5117,17,NO_2,2020,12,6,2020-12-06,28079017_8_8_20_12_06,13.458333333333336,31.0,2.0,µg/m^3
5118,17,NO,2020,12,6,2020-12-06,28079017_7_8_20_12_06,3.6666666666666665,8.0,1.0,µg/m^3
5119,49,NO_2,2020,12,6,2020-12-06,28079049_8_8_20_12_06,13.833333333333336,41.0,5.0,µg/m^3
5120,8,NMHC,2020,12,6,2020-12-06,28079008_44_2_20_12_06,0.11875,0.14,0.1,mg/m^3
5121,39,NOx,2020,12,6,2020-12-06,28079039_12_8_20_12_06,16.916666666666668,34.0,4.0,µg/m^3
5122,24,NO,2020,12,6,2020-12-06,28079024_7_8_20_12_06,1.0,1.0,1.0,µg/m^3
5123,24,NMHC,2020,12,6,2020-12-06,28079024_44_2_20_12_06,0.15875000000000006,0.16,0.15,mg/m^3
5124,59,O_3,2020,12,6,2020-12-06,28079059_14_6_20_12_06,55.43208333333333,65.27,31.5,µg/m^3
5125,56,CO,2020,12,6,2020-12-06,28079056_6_48_20_12_06,0.2333333333333333,0.3,0.2,µg/m^3
5126,59,NOx,2020,12,6,2020-12-06,28079059_12_8_20_12_06,11.875,31.0,4.0,µg/m^3
5127,50,PM2.5,2020,12,6,2020-12-06,28079050_9_47_20_12_06,3.7083333333333335,8.0,1.0,µg/m^3
5128,11,NO,2020,12,6,2020-12-06,28079011_7_8_20_12_06,3.125,9.0,1.0,µg/m^3
5129,55,NMHC,2020,12,6,2020-12-06,28079055_44_2_20_12_06,0.31166666666666665,0.33,0.3,mg/m^3
5130,27,NO,2020,12,6,2020-12-06,28079027_7_8_20_12_06,1.3333333333333333,2.0,1.0,µg/m^3
5131,8,TOL,2020,12,6,2020-12-06,28079008_20_59_20_12_06,0.7166666666666668,1.2,0.3,µg/m^3
5132,39,NO_2,2020,12,6,2020-12-06,28079039_8_8_20_12_06,12.833333333333336,28.0,2.0,µg/m^3
5133,11,NOx,2020,12,6,2020-12-06,28079011_12_8_20_12_06,19.83333333333333,58.0,4.0,µg/m^3
5134,57,NO,2020,12,6,2020-12-06,28079057_7_8_20_12_06,1.6666666666666667,4.0,1.0,µg/m^3
5135,59,NO,2020,12,6,2020-12-06,28079059_7_8_20_12_06,1.0833333333333333,2.0,1.0,µg/m^3
5136,35,CO,2020,12,6,2020-12-06,28079035_6_48_20_12_06,0.2624999999999999,0.3,0.2,µg/m^3
5137,49,NO,2020,12,6,2020-12-06,28079049_7_8_20_12_06,1.0,1.0,1.0,µg/m^3
5138,50,PM10,2020,12,6,2020-12-06,28079050_10_47_20_12_06,7.916666666666668,13.0,2.0,µg/m^3
5139,49,O_3,2020,12,6,2020-12-06,28079049_14_6_20_12_06,58.14291666666666,69.16,26.46,µg/m^3
5140,55,TOL,2020,12,6,2020-12-06,28079055_20_59_20_12_06,0.5874999999999999,1.4,0.2,µg/m^3
5141,35,NO,2020,12,6,2020-12-06,28079035_7_8_20_12_06,1.75,6.0,1.0,µg/m^3
5142,24,TCH,2020,12,6,2020-12-06,28079024_42_2_20_12_06,1.1329166666666663,1.14,1.13,mg/m^3
5143,55,BEN,2020,12,6,2020-12-06,28079055_30_59_20_12_06,0.3374999999999999,0.6,0.2,µg/m^3
5144,54,NOx,2020,12,6,2020-12-06,28079054_12_8_20_12_06,13.0,33.0,5.0,µg/m^3
5145,55,NOx,2020,12,6,2020-12-06,28079055_12_8_20_12_06,18.625,53.0,5.0,µg/m^3
5146,11,NO_2,2020,12,6,2020-12-06,28079011_8_8_20_12_06,15.166666666666664,48.0,3.0,µg/m^3
5147,48,PM2.5,2020,12,6,2020-12-06,28079048_9_47_20_12_06,3.9166666666666665,7.0,1.0,µg/m^3
5148,4,NO_2,2020,12,6,2020-12-06,28079004_8_8_20_12_06,11.25,42.0,2.0,µg/m^3
5149,60,O_3,2020,12,6,2020-12-06,28079060_14_6_20_12_06,57.06541666666666,66.75,42.12,µg/m^3
5150,27,NOx,2020,12,6,2020-12-06,28079027_12_8_20_12_06,15.625,43.0,4.0,µg/m^3
5151,24,EBE,2020,12,6,2020-12-06,28079024_35_59_20_12_06,0.10000000000000003,0.1,0.1,µg/m^3
5152,39,CO,2020,12,6,2020-12-06,28079039_6_48_20_12_06,0.2458333333333333,0.3,0.2,µg/m^3
5153,4,SO_2,2020,12,6,2020-12-06,28079004_1_38_20_12_06,1.4166666666666667,3.0,1.0,µg/m^3
5154,57,CO,2020,12,6,2020-12-06,28079057_6_48_20_12_06,0.20416666666666672,0.3,0.2,µg/m^3
5155,60,NO_2,2020,12,6,2020-12-06,28079060_8_8_20_12_06,14.541666666666664,23.0,7.0,µg/m^3
5156,48,NO_2,2020,12,6,2020-12-06,28079048_8_8_20_12_06,20.916666666666668,57.0,5.0,µg/m^3
5157,8,EBE,2020,12,6,2020-12-06,28079008_35_59_20_12_06,0.22499999999999995,0.4,0.1,µg/m^3
5158,8,O_3,2020,12,6,2020-12-06,28079008_14_6_20_12_06,48.15166666666667,64.44,22.58,µg/m^3
5159,17,NOx,2020,12,6,2020-12-06,28079017_12_8_20_12_06,18.791666666666668,39.0,3.0,µg/m^3
5160,35,O_3,2020,12,6,2020-12-06,28079035_14_6_20_12_06,52.45041666666666,63.2,34.42,µg/m^3
5161,27,O_3,2020,12,6,2020-12-06,28079027_14_6_20_12_06,58.61541666666666,70.51,29.11,µg/m^3
5162,59,NO_2,2020,12,6,2020-12-06,28079059_8_8_20_12_06,10.25,30.0,2.0,µg/m^3
5163,60,NO,2020,12,6,2020-12-06,28079060_7_8_20_12_06,1.5416666666666667,4.0,1.0,µg/m^3
5164,11,EBE,2020,12,6,2020-12-06,28079011_35_59_20_12_06,0.10000000000000003,0.1,0.1,µg/m^3
5165,58,O_3,2020,12,6,2020-12-06,28079058_14_6_20_12_06,63.87166666666666,70.56,49.23,µg/m^3
5166,48,PM10,2020,12,6,2020-12-06,28079048_10_47_20_12_06,6.166666666666668,10.0,1.0,µg/m^3
5167,27,NO_2,2020,12,6,2020-12-06,28079027_8_8_20_12_06,13.625,40.0,2.0,µg/m^3
5168,57,NO_2,2020,12,6,2020-12-06,28079057_8_8_20_12_06,10.458333333333334,22.0,3.0,µg/m^3
5169,35,NOx,2020,12,6,2020-12-06,28079035_12_8_20_12_06,18.291666666666668,34.0,7.0,µg/m^3
5170,54,O_3,2020,12,6,2020-12-06,28079054_14_6_20_12_06,49.55124999999999,59.65,29.35,µg/m^3
5171,56,NO,2020,12,6,2020-12-06,28079056_7_8_20_12_06,3.9166666666666665,12.0,1.0,µg/m^3
5172,35,SO_2,2020,12,6,2020-12-06,28079035_1_38_20_12_06,2.2916666666666665,5.0,1.0,µg/m^3
5173,55,EBE,2020,12,6,2020-12-06,28079055_35_59_20_12_06,0.1583333333333333,0.3,0.1,µg/m^3
5174,35,CO,2020,12,7,2020-12-07,28079035_6_48_20_12_07,0.20833333333333334,0.3,0.2,µg/m^3
5175,57,CO,2020,12,7,2020-12-07,28079057_6_48_20_12_07,0.20000000000000007,0.2,0.2,µg/m^3
5176,35,SO_2,2020,12,7,2020-12-07,28079035_1_38_20_12_07,2.7916666666666665,5.0,1.0,µg/m^3
5177,40,SO_2,2020,12,7,2020-12-07,28079040_1_38_20_12_07,3.1666666666666665,4.0,3.0,µg/m^3
5178,27,NO_2,2020,12,7,2020-12-07,28079027_8_8_20_12_07,8.833333333333334,18.0,2.0,µg/m^3
5179,16,NO,2020,12,7,2020-12-07,28079016_7_8_20_12_07,2.4166666666666665,7.0,1.0,µg/m^3
5180,18,NO_2,2020,12,7,2020-12-07,28079018_8_8_20_12_07,10.208333333333334,18.0,1.0,µg/m^3
5181,8,NO,2020,12,7,2020-12-07,28079008_7_8_20_12_07,6.5,14.0,1.0,µg/m^3
5182,54,NO_2,2020,12,7,2020-12-07,28079054_8_8_20_12_07,8.25,16.0,2.0,µg/m^3
5183,60,NOx,2020,12,7,2020-12-07,28079060_12_8_20_12_07,14.333333333333336,25.0,8.0,µg/m^3
5184,40,NO_2,2020,12,7,2020-12-07,28079040_8_8_20_12_07,12.291666666666664,24.0,3.0,µg/m^3
5185,27,NOx,2020,12,7,2020-12-07,28079027_12_8_20_12_07,11.0,23.0,4.0,µg/m^3
5186,11,NOx,2020,12,7,2020-12-07,28079011_12_8_20_12_07,20.20833333333333,41.0,4.0,µg/m^3
5187,49,O_3,2020,12,7,2020-12-07,28079049_14_6_20_12_07,60.81083333333331,70.12,49.03,µg/m^3
5188,36,NOx,2020,12,7,2020-12-07,28079036_12_8_20_12_07,18.83333333333333,36.0,5.0,µg/m^3
5189,56,PM10,2020,12,7,2020-12-07,28079056_10_47_20_12_07,4.541666666666667,9.0,1.0,µg/m^3
5190,8,NOx,2020,12,7,2020-12-07,28079008_12_8_20_12_07,32.25,67.0,7.0,µg/m^3
5191,55,TOL,2020,12,7,2020-12-07,28079055_20_59_20_12_07,0.5499999999999999,1.0,0.2,µg/m^3
5192,36,PM10,2020,12,7,2020-12-07,28079036_10_47_20_12_07,9.125,18.0,5.0,µg/m^3
5193,8,O_3,2020,12,7,2020-12-07,28079008_14_6_20_12_07,50.43291666666667,60.27,39.08,µg/m^3
5194,57,NOx,2020,12,7,2020-12-07,28079057_12_8_20_12_07,12.958333333333336,24.0,6.0,µg/m^3
5195,55,BEN,2020,12,7,2020-12-07,28079055_30_59_20_12_07,0.2958333333333333,0.4,0.2,µg/m^3
5196,40,NO,2020,12,7,2020-12-07,28079040_7_8_20_12_07,4.666666666666667,8.0,2.0,µg/m^3
5197,38,SO_2,2020,12,7,2020-12-07,28079038_1_38_20_12_07,3.125,4.0,2.0,µg/m^3
5198,8,CH_4,2020,12,7,2020-12-07,28079008_43_2_20_12_07,1.2508333333333332,1.26,1.24,mg/m^3
5199,36,CO,2020,12,7,2020-12-07,28079036_6_48_20_12_07,0.3208333333333333,0.4,0.3,µg/m^3
5200,24,TCH,2020,12,7,2020-12-07,28079024_42_2_20_12_07,1.1154166666666667,1.13,1.11,mg/m^3
5201,60,O_3,2020,12,7,2020-12-07,28079060_14_6_20_12_07,60.67583333333334,73.0,43.03,µg/m^3
5202,57,NO_2,2020,12,7,2020-12-07,28079057_8_8_20_12_07,10.291666666666666,20.0,4.0,µg/m^3
5203,24,O_3,2020,12,7,2020-12-07,28079024_14_6_20_12_07,63.82416666666666,73.84,54.35,µg/m^3
5204,55,TCH,2020,12,7,2020-12-07,28079055_42_2_20_12_07,1.16375,1.19,1.15,mg/m^3
5205,55,EBE,2020,12,7,2020-12-07,28079055_35_59_20_12_07,0.1333333333333334,0.2,0.1,µg/m^3
5206,35,NOx,2020,12,7,2020-12-07,28079035_12_8_20_12_07,12.791666666666664,20.0,4.0,µg/m^3
5207,36,SO_2,2020,12,7,2020-12-07,28079036_1_38_20_12_07,2.25,3.0,2.0,µg/m^3
5208,55,NOx,2020,12,7,2020-12-07,28079055_12_8_20_12_07,14.541666666666664,29.0,5.0,µg/m^3
