,ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
1451,8,Temperature,2020,12,16,2020-12-16,28079008_83_98_20_12_16,8.166666666666666,10.0,5.0,ºC
1452,18,Temperature,2020,12,16,2020-12-16,28079018_83_98_20_12_16,13.208333333333336,31.0,7.0,ºC
1453,108,Precipitation,2020,12,16,2020-12-16,28079108_89_98_20_12_16,13.041666666666664,39.0,3.0,l/m^2
1454,108,Temperature,2020,12,16,2020-12-16,28079108_83_98_20_12_16,1.0833333333333333,2.0,1.0,ºC
1455,103,Temperature,2020,12,16,2020-12-16,28079103_83_98_20_12_16,1.0,1.0,1.0,ºC
1456,102,Precipitation,2020,12,16,2020-12-16,28079102_89_98_20_12_16,22.58333333333333,44.0,12.0,l/m^2
1457,110,Temperature,2020,12,16,2020-12-16,28079110_83_98_20_12_16,52.17,84.16,23.5,ºC
1458,111,Temperature,2020,12,16,2020-12-16,28079111_83_98_20_12_16,82.74083333333333,118.1,39.66,ºC
1459,24,Temperature,2020,12,16,2020-12-16,28079024_83_98_20_12_16,31.45833333333333,52.0,18.0,ºC
1460,112,Temperature,2020,12,16,2020-12-16,28079112_83_98_20_12_16,87.69291666666668,118.3,48.94,ºC
1461,102,Temperature,2020,12,16,2020-12-16,28079102_83_98_20_12_16,1.75,4.0,1.0,ºC
1462,59,Precipitation,2020,12,16,2020-12-16,28079059_89_98_20_12_16,1.4583333333333333,4.0,1.0,l/m^2
1463,114,Temperature,2020,12,16,2020-12-16,28079114_83_98_20_12_16,1.1375,5.0,0.3,ºC
1464,115,Temperature,2020,12,16,2020-12-16,28079115_83_98_20_12_16,9.333333333333334,22.0,3.0,ºC
1465,4,Temperature,2020,12,16,2020-12-16,28079004_83_98_20_12_16,23.125,86.0,5.0,ºC
1466,106,Precipitation,2020,12,16,2020-12-16,28079106_89_98_20_12_16,16.541666666666668,38.0,1.0,l/m^2
1467,107,Precipitation,2020,12,16,2020-12-16,28079107_89_98_20_12_16,0.12500000000000006,0.3,0.1,l/m^2
1468,113,Temperature,2020,12,16,2020-12-16,28079113_83_98_20_12_16,0.1458333333333334,0.2,0.1,ºC
1469,102,Temperature,2020,12,17,2020-12-17,28079102_83_98_20_12_17,7.666666666666668,38.0,1.0,ºC
1470,106,Temperature,2020,12,17,2020-12-17,28079106_83_98_20_12_17,6.625,13.0,2.0,ºC
1471,102,Precipitation,2020,12,17,2020-12-17,28079102_89_98_20_12_17,2.7916666666666665,13.0,1.0,l/m^2
1472,59,Precipitation,2020,12,17,2020-12-17,28079059_89_98_20_12_17,0.475,0.5,0.4,l/m^2
1473,103,Precipitation,2020,12,17,2020-12-17,28079103_89_98_20_12_17,85.98874999999998,118.8,34.09,l/m^2
1474,103,Temperature,2020,12,17,2020-12-17,28079103_83_98_20_12_17,14.416666666666664,50.0,1.0,ºC
1475,106,Precipitation,2020,12,17,2020-12-17,28079106_89_98_20_12_17,32.625,104.0,14.0,l/m^2
1476,110,Temperature,2020,12,17,2020-12-17,28079110_83_98_20_12_17,13.333333333333336,37.0,5.0,ºC
1477,112,Temperature,2020,12,17,2020-12-17,28079112_83_98_20_12_17,18.791666666666668,32.0,4.0,ºC
1478,8,Temperature,2020,12,17,2020-12-17,28079008_83_98_20_12_17,1.0,1.0,1.0,ºC
1479,18,Temperature,2020,12,17,2020-12-17,28079018_83_98_20_12_17,0.7000000000000002,2.1,0.3,ºC
1480,54,Precipitation,2020,12,17,2020-12-17,28079054_89_98_20_12_17,79.87041666666666,118.5,31.87,l/m^2
1481,109,Temperature,2020,12,17,2020-12-17,28079109_83_98_20_12_17,15.291666666666664,39.0,7.0,ºC
1482,4,Temperature,2020,12,17,2020-12-17,28079004_83_98_20_12_17,2.208333333333333,6.0,1.0,ºC
1483,56,Temperature,2020,12,17,2020-12-17,28079056_83_98_20_12_17,0.2249999999999999,0.7,0.1,ºC
1484,54,Temperature,2020,12,17,2020-12-17,28079054_83_98_20_12_17,86.43041666666666,118.7,35.49,ºC
1485,108,Temperature,2020,12,17,2020-12-17,28079108_83_98_20_12_17,6.041666666666668,12.0,1.0,ºC
1486,24,Temperature,2020,12,17,2020-12-17,28079024_83_98_20_12_17,18.791666666666668,69.0,3.0,ºC
1487,56,Precipitation,2020,12,17,2020-12-17,28079056_89_98_20_12_17,2.0416666666666665,6.0,1.0,l/m^2
1488,115,Temperature,2020,12,17,2020-12-17,28079115_83_98_20_12_17,16.0,27.0,8.0,ºC
1489,58,Temperature,2020,12,17,2020-12-17,28079058_83_98_20_12_17,7.0,13.0,1.0,ºC
1490,39,Precipitation,2020,12,17,2020-12-17,28079039_89_98_20_12_17,3.458333333333333,8.0,1.0,l/m^2
1491,24,Precipitation,2020,12,17,2020-12-17,28079024_89_98_20_12_17,18.125,29.0,7.0,l/m^2
1492,107,Precipitation,2020,12,17,2020-12-17,28079107_89_98_20_12_17,0.2291666666666665,0.6,0.1,l/m^2
1493,36,Temperature,2020,12,17,2020-12-17,28079036_83_98_20_12_17,26.41666666666667,66.0,12.0,ºC
1494,35,Temperature,2020,12,17,2020-12-17,28079035_83_98_20_12_17,0.17916666666666672,0.2,0.1,ºC
1495,38,Temperature,2020,12,17,2020-12-17,28079038_83_98_20_12_17,1.4670833333333335,1.66,1.39,ºC
1496,113,Temperature,2020,12,17,2020-12-17,28079113_83_98_20_12_17,20.95833333333333,47.0,12.0,ºC
1497,108,Precipitation,2020,12,17,2020-12-17,28079108_89_98_20_12_17,0.11250000000000004,0.2,0.1,l/m^2
1498,59,Temperature,2020,12,17,2020-12-17,28079059_83_98_20_12_17,33.041666666666664,63.0,12.0,ºC
1499,114,Temperature,2020,12,17,2020-12-17,28079114_83_98_20_12_17,14.916666666666664,36.0,1.0,ºC
1500,111,Temperature,2020,12,17,2020-12-17,28079111_83_98_20_12_17,27.33333333333333,63.0,11.0,ºC
1501,38,Temperature,2020,12,18,2020-12-18,28079038_83_98_20_12_18,1.18875,1.27,1.16,ºC
1502,109,Temperature,2020,12,18,2020-12-18,28079109_83_98_20_12_18,52.91666666666666,100.0,7.0,ºC
1503,18,Temperature,2020,12,18,2020-12-18,28079018_83_98_20_12_18,13.166666666666664,51.0,3.0,ºC
1504,103,Precipitation,2020,12,18,2020-12-18,28079103_89_98_20_12_18,43.48541666666667,61.01,16.14,l/m^2
1505,24,Precipitation,2020,12,18,2020-12-18,28079024_89_98_20_12_18,4.375,11.0,1.0,l/m^2
1506,108,Temperature,2020,12,18,2020-12-18,28079108_83_98_20_12_18,7.541666666666668,13.0,5.0,ºC
1507,112,Temperature,2020,12,18,2020-12-18,28079112_83_98_20_12_18,7.208333333333332,19.0,1.0,ºC
1508,35,Temperature,2020,12,18,2020-12-18,28079035_83_98_20_12_18,0.2166666666666667,0.3,0.2,ºC
1509,24,Temperature,2020,12,18,2020-12-18,28079024_83_98_20_12_18,14.458333333333336,38.0,3.0,ºC
1510,103,Temperature,2020,12,18,2020-12-18,28079103_83_98_20_12_18,78.36416666666666,113.1,10.96,ºC
1511,8,Temperature,2020,12,18,2020-12-18,28079008_83_98_20_12_18,10.791666666666664,24.0,1.0,ºC
1512,39,Precipitation,2020,12,18,2020-12-18,28079039_89_98_20_12_18,7.5,18.0,1.0,l/m^2
1513,54,Temperature,2020,12,18,2020-12-18,28079054_83_98_20_12_18,13.875,23.0,5.0,ºC
1514,108,Precipitation,2020,12,18,2020-12-18,28079108_89_98_20_12_18,8.0,10.0,6.0,l/m^2
1515,54,Precipitation,2020,12,18,2020-12-18,28079054_89_98_20_12_18,20.25,37.0,10.0,l/m^2
1516,36,Temperature,2020,12,18,2020-12-18,28079036_83_98_20_12_18,36.125,86.0,9.0,ºC
1517,114,Temperature,2020,12,18,2020-12-18,28079114_83_98_20_12_18,6.083333333333332,18.0,1.0,ºC
1518,58,Temperature,2020,12,18,2020-12-18,28079058_83_98_20_12_18,1.2395833333333333,1.32,1.21,ºC
1519,102,Temperature,2020,12,18,2020-12-18,28079102_83_98_20_12_18,0.10000000000000003,0.1,0.1,ºC
1520,107,Precipitation,2020,12,18,2020-12-18,28079107_89_98_20_12_18,50.625,102.0,10.0,l/m^2
1521,115,Temperature,2020,12,18,2020-12-18,28079115_83_98_20_12_18,19.916666666666668,50.0,5.0,ºC
1522,56,Precipitation,2020,12,18,2020-12-18,28079056_89_98_20_12_18,3.458333333333333,12.0,1.0,l/m^2
1523,59,Temperature,2020,12,18,2020-12-18,28079059_83_98_20_12_18,0.4791666666666666,1.7,0.1,ºC
1524,111,Temperature,2020,12,18,2020-12-18,28079111_83_98_20_12_18,26.25,52.0,5.0,ºC
1525,59,Precipitation,2020,12,18,2020-12-18,28079059_89_98_20_12_18,78.33458333333333,104.5,37.87,l/m^2
1526,110,Temperature,2020,12,18,2020-12-18,28079110_83_98_20_12_18,0.1708333333333334,0.2,0.1,ºC
1527,102,Precipitation,2020,12,18,2020-12-18,28079102_89_98_20_12_18,18.25,35.0,3.0,l/m^2
1528,4,Temperature,2020,12,18,2020-12-18,28079004_83_98_20_12_18,81.21749999999999,116.6,19.4,ºC
1529,106,Precipitation,2020,12,18,2020-12-18,28079106_89_98_20_12_18,14.916666666666664,37.0,4.0,l/m^2
1530,106,Temperature,2020,12,18,2020-12-18,28079106_83_98_20_12_18,0.3333333333333333,0.4,0.2,ºC
1531,56,Temperature,2020,12,18,2020-12-18,28079056_83_98_20_12_18,7.291666666666668,13.0,2.0,ºC
1532,113,Temperature,2020,12,18,2020-12-18,28079113_83_98_20_12_18,29.79166666666667,55.0,11.0,ºC
1533,102,Temperature,2020,12,19,2020-12-19,28079102_83_98_20_12_19,26.0,44.0,8.0,ºC
1534,59,Precipitation,2020,12,19,2020-12-19,28079059_89_98_20_12_19,0.4916666666666667,0.6,0.4,l/m^2
1535,108,Precipitation,2020,12,19,2020-12-19,28079108_89_98_20_12_19,0.14166666666666672,0.3,0.1,l/m^2
1536,111,Temperature,2020,12,19,2020-12-19,28079111_83_98_20_12_19,1.125,2.0,1.0,ºC
1537,112,Temperature,2020,12,19,2020-12-19,28079112_83_98_20_12_19,3.7916666666666665,8.0,1.0,ºC
1538,103,Temperature,2020,12,19,2020-12-19,28079103_83_98_20_12_19,21.91666666666667,35.0,6.0,ºC
1539,113,Temperature,2020,12,19,2020-12-19,28079113_83_98_20_12_19,15.125,18.0,12.0,ºC
1540,114,Temperature,2020,12,19,2020-12-19,28079114_83_98_20_12_19,31.20833333333333,58.0,5.0,ºC
1541,24,Temperature,2020,12,19,2020-12-19,28079024_83_98_20_12_19,0.3125,0.5,0.2,ºC
1542,115,Temperature,2020,12,19,2020-12-19,28079115_83_98_20_12_19,0.1304166666666667,0.17,0.07,ºC
1543,110,Temperature,2020,12,19,2020-12-19,28079110_83_98_20_12_19,11.0,12.0,10.0,ºC
1544,18,Temperature,2020,12,19,2020-12-19,28079018_83_98_20_12_19,4.041666666666667,41.0,1.0,ºC
1545,102,Precipitation,2020,12,19,2020-12-19,28079102_89_98_20_12_19,10.666666666666666,25.0,1.0,l/m^2
1546,4,Temperature,2020,12,19,2020-12-19,28079004_83_98_20_12_19,16.5,31.0,8.0,ºC
1547,109,Temperature,2020,12,19,2020-12-19,28079109_83_98_20_12_19,7.791666666666668,28.0,1.0,ºC
1548,24,Precipitation,2020,12,19,2020-12-19,28079024_89_98_20_12_19,12.916666666666664,35.0,2.0,l/m^2
1549,36,Temperature,2020,12,19,2020-12-19,28079036_83_98_20_12_19,24.29166666666667,42.0,8.0,ºC
1550,35,Temperature,2020,12,19,2020-12-19,28079035_83_98_20_12_19,3.0416666666666665,10.0,1.0,ºC
1551,108,Temperature,2020,12,19,2020-12-19,28079108_83_98_20_12_19,70.375,177.0,28.0,ºC
1552,58,Temperature,2020,12,19,2020-12-19,28079058_83_98_20_12_19,8.75,34.0,1.0,ºC
1553,54,Temperature,2020,12,19,2020-12-19,28079054_83_98_20_12_19,18.125,47.0,5.0,ºC
1554,39,Precipitation,2020,12,19,2020-12-19,28079039_89_98_20_12_19,79.73541666666667,107.2,31.25,l/m^2
1555,107,Precipitation,2020,12,19,2020-12-19,28079107_89_98_20_12_19,0.8083333333333332,1.7,0.2,l/m^2
1556,54,Precipitation,2020,12,19,2020-12-19,28079054_89_98_20_12_19,0.1291666666666667,0.3,0.1,l/m^2
1557,107,Temperature,2020,12,19,2020-12-19,28079107_83_98_20_12_19,4.666666666666667,20.0,1.0,ºC
1558,38,Temperature,2020,12,19,2020-12-19,28079038_83_98_20_12_19,8.916666666666666,10.0,8.0,ºC
1559,59,Temperature,2020,12,19,2020-12-19,28079059_83_98_20_12_19,81.0479166666667,111.4,38.18,ºC
1560,106,Precipitation,2020,12,19,2020-12-19,28079106_89_98_20_12_19,2.708333333333333,8.0,1.0,l/m^2
1561,103,Precipitation,2020,12,19,2020-12-19,28079103_89_98_20_12_19,0.8541666666666669,1.6,0.4,l/m^2
1562,106,Temperature,2020,12,19,2020-12-19,28079106_83_98_20_12_19,23.375,60.0,6.0,ºC
1563,36,Temperature,2020,12,20,2020-12-20,28079036_83_98_20_12_20,4.083333333333333,13.0,1.0,ºC
1564,18,Temperature,2020,12,20,2020-12-20,28079018_83_98_20_12_20,22.41666666666667,59.0,12.0,ºC
1565,110,Temperature,2020,12,20,2020-12-20,28079110_83_98_20_12_20,2.0416666666666665,5.0,1.0,ºC
1566,54,Temperature,2020,12,20,2020-12-20,28079054_83_98_20_12_20,36.29166666666666,68.0,6.0,ºC
1567,107,Temperature,2020,12,20,2020-12-20,28079107_83_98_20_12_20,80.89583333333333,116.1,12.25,ºC
1568,109,Temperature,2020,12,20,2020-12-20,28079109_83_98_20_12_20,12.916666666666664,29.0,2.0,ºC
1569,114,Temperature,2020,12,20,2020-12-20,28079114_83_98_20_12_20,1.3175000000000003,1.38,1.25,ºC
1570,54,Precipitation,2020,12,20,2020-12-20,28079054_89_98_20_12_20,23.95833333333333,65.0,5.0,l/m^2
1571,8,Temperature,2020,12,20,2020-12-20,28079008_83_98_20_12_20,24.95833333333333,76.0,9.0,ºC
1572,102,Precipitation,2020,12,20,2020-12-20,28079102_89_98_20_12_20,76.21375,104.7,17.87,l/m^2
1573,115,Temperature,2020,12,20,2020-12-20,28079115_83_98_20_12_20,24.0,50.0,7.0,ºC
1574,56,Precipitation,2020,12,20,2020-12-20,28079056_89_98_20_12_20,8.375,10.0,6.0,l/m^2
1575,106,Temperature,2020,12,20,2020-12-20,28079106_83_98_20_12_20,6.291666666666668,7.0,6.0,ºC
1576,4,Temperature,2020,12,20,2020-12-20,28079004_83_98_20_12_20,79.53125,113.4,29.96,ºC
1577,107,Precipitation,2020,12,20,2020-12-20,28079107_89_98_20_12_20,30.79166666666667,62.0,8.0,l/m^2
1578,113,Temperature,2020,12,20,2020-12-20,28079113_83_98_20_12_20,0.14583333333333334,0.3,0.1,ºC
1579,106,Precipitation,2020,12,20,2020-12-20,28079106_89_98_20_12_20,28.125,133.0,9.0,l/m^2
1580,108,Temperature,2020,12,20,2020-12-20,28079108_83_98_20_12_20,38.29166666666666,95.0,8.0,ºC
1581,112,Temperature,2020,12,20,2020-12-20,28079112_83_98_20_12_20,0.17500000000000002,0.3,0.1,ºC
1582,111,Temperature,2020,12,20,2020-12-20,28079111_83_98_20_12_20,2.375,10.0,1.0,ºC
1583,103,Precipitation,2020,12,20,2020-12-20,28079103_89_98_20_12_20,1.7916666666666667,3.0,1.0,l/m^2
1584,108,Precipitation,2020,12,20,2020-12-20,28079108_89_98_20_12_20,20.0,54.0,10.0,l/m^2
1585,35,Temperature,2020,12,20,2020-12-20,28079035_83_98_20_12_20,0.1416666666666667,0.2,0.1,ºC
1586,59,Temperature,2020,12,20,2020-12-20,28079059_83_98_20_12_20,11.791666666666664,36.0,2.0,ºC
1587,38,Temperature,2020,12,20,2020-12-20,28079038_83_98_20_12_20,1.325,2.6,0.2,ºC
1588,102,Temperature,2020,12,20,2020-12-20,28079102_83_98_20_12_20,16.875,51.0,8.0,ºC
1589,24,Precipitation,2020,12,20,2020-12-20,28079024_89_98_20_12_20,8.458333333333334,11.0,5.0,l/m^2
1590,39,Precipitation,2020,12,20,2020-12-20,28079039_89_98_20_12_20,3.0,13.0,1.0,l/m^2
1591,24,Temperature,2020,12,20,2020-12-20,28079024_83_98_20_12_20,12.541666666666664,32.0,1.0,ºC
1592,59,Precipitation,2020,12,20,2020-12-20,28079059_89_98_20_12_20,1.445,1.52,1.41,l/m^2
1593,58,Temperature,2020,12,20,2020-12-20,28079058_83_98_20_12_20,4.166666666666667,5.0,4.0,ºC
1594,103,Temperature,2020,12,20,2020-12-20,28079103_83_98_20_12_20,0.19166666666666676,0.4,0.1,ºC
1595,56,Temperature,2020,12,20,2020-12-20,28079056_83_98_20_12_20,81.54458333333334,112.9,45.4,ºC
1596,58,Temperature,2020,12,21,2020-12-21,28079058_83_98_20_12_21,4.916666666666667,15.0,1.0,ºC
1597,107,Temperature,2020,12,21,2020-12-21,28079107_83_98_20_12_21,18.58333333333333,33.0,7.0,ºC
1598,102,Temperature,2020,12,21,2020-12-21,28079102_83_98_20_12_21,0.20416666666666675,0.3,0.1,ºC
1599,59,Temperature,2020,12,21,2020-12-21,28079059_83_98_20_12_21,31.58333333333333,53.0,7.0,ºC
1600,113,Temperature,2020,12,21,2020-12-21,28079113_83_98_20_12_21,20.291666666666668,56.0,8.0,ºC
1601,56,Temperature,2020,12,21,2020-12-21,28079056_83_98_20_12_21,15.208333333333336,34.0,3.0,ºC
1602,112,Temperature,2020,12,21,2020-12-21,28079112_83_98_20_12_21,0.25,0.6,0.1,ºC
1603,110,Temperature,2020,12,21,2020-12-21,28079110_83_98_20_12_21,6.25,19.0,1.0,ºC
1604,111,Temperature,2020,12,21,2020-12-21,28079111_83_98_20_12_21,24.04166666666667,50.0,6.0,ºC
1605,59,Precipitation,2020,12,21,2020-12-21,28079059_89_98_20_12_21,2.0416666666666665,11.0,1.0,l/m^2
1606,56,Precipitation,2020,12,21,2020-12-21,28079056_89_98_20_12_21,11.041666666666664,46.0,1.0,l/m^2
1607,114,Temperature,2020,12,21,2020-12-21,28079114_83_98_20_12_21,42.75,86.0,14.0,ºC
1608,36,Temperature,2020,12,21,2020-12-21,28079036_83_98_20_12_21,0.17500000000000004,0.2,0.1,ºC
1609,115,Temperature,2020,12,21,2020-12-21,28079115_83_98_20_12_21,82.3075,113.6,49.63,ºC
1610,39,Precipitation,2020,12,21,2020-12-21,28079039_89_98_20_12_21,6.541666666666668,19.0,2.0,l/m^2
1611,24,Precipitation,2020,12,21,2020-12-21,28079024_89_98_20_12_21,7.166666666666668,14.0,2.0,l/m^2
1612,24,Temperature,2020,12,21,2020-12-21,28079024_83_98_20_12_21,0.2083333333333334,0.3,0.2,ºC
1613,54,Temperature,2020,12,21,2020-12-21,28079054_83_98_20_12_21,31.5,88.0,7.0,ºC
1614,103,Precipitation,2020,12,21,2020-12-21,28079103_89_98_20_12_21,24.875,42.0,3.0,l/m^2
1615,108,Precipitation,2020,12,21,2020-12-21,28079108_89_98_20_12_21,81.28916666666666,107.5,29.27,l/m^2
1616,107,Precipitation,2020,12,21,2020-12-21,28079107_89_98_20_12_21,8.208333333333334,35.0,1.0,l/m^2
1617,38,Temperature,2020,12,21,2020-12-21,28079038_83_98_20_12_21,21.91666666666667,70.0,7.0,ºC
1618,108,Temperature,2020,12,21,2020-12-21,28079108_83_98_20_12_21,2.208333333333333,6.0,1.0,ºC
1619,109,Temperature,2020,12,21,2020-12-21,28079109_83_98_20_12_21,0.05000000000000002,0.06,0.04,ºC
1620,8,Temperature,2020,12,21,2020-12-21,28079008_83_98_20_12_21,68.23916666666666,100.1,23.62,ºC
1621,4,Temperature,2020,12,21,2020-12-21,28079004_83_98_20_12_21,14.833333333333336,52.0,4.0,ºC
1622,102,Precipitation,2020,12,21,2020-12-21,28079102_89_98_20_12_21,13.25,22.0,6.0,l/m^2
1623,106,Temperature,2020,12,21,2020-12-21,28079106_83_98_20_12_21,9.708333333333334,35.0,2.0,ºC
1624,54,Precipitation,2020,12,21,2020-12-21,28079054_89_98_20_12_21,0.2208333333333333,0.3,0.1,l/m^2
1625,106,Precipitation,2020,12,21,2020-12-21,28079106_89_98_20_12_21,33.458333333333336,74.0,8.0,l/m^2
1626,35,Temperature,2020,12,21,2020-12-21,28079035_83_98_20_12_21,10.583333333333334,26.0,3.0,ºC
1627,103,Temperature,2020,12,21,2020-12-21,28079103_83_98_20_12_21,1.5466666666666669,1.62,1.51,ºC
1628,59,Temperature,2020,12,22,2020-12-22,28079059_83_98_20_12_22,12.291666666666664,44.0,3.0,ºC
1629,35,Temperature,2020,12,22,2020-12-22,28079035_83_98_20_12_22,14.541666666666664,32.0,8.0,ºC
1630,36,Temperature,2020,12,22,2020-12-22,28079036_83_98_20_12_22,84.955,104.8,51.27,ºC
1631,24,Precipitation,2020,12,22,2020-12-22,28079024_89_98_20_12_22,5.75,18.0,1.0,l/m^2
1632,58,Temperature,2020,12,22,2020-12-22,28079058_83_98_20_12_22,16.375,36.0,7.0,ºC
1633,39,Precipitation,2020,12,22,2020-12-22,28079039_89_98_20_12_22,3.7916666666666665,9.0,1.0,l/m^2
1634,112,Temperature,2020,12,22,2020-12-22,28079112_83_98_20_12_22,0.13333333333333336,0.2,0.1,ºC
1635,24,Temperature,2020,12,22,2020-12-22,28079024_83_98_20_12_22,13.458333333333336,28.0,4.0,ºC
1636,54,Precipitation,2020,12,22,2020-12-22,28079054_89_98_20_12_22,1.1083333333333332,4.6,0.2,l/m^2
1637,18,Temperature,2020,12,22,2020-12-22,28079018_83_98_20_12_22,5.5,12.0,1.0,ºC
1638,113,Temperature,2020,12,22,2020-12-22,28079113_83_98_20_12_22,71.00583333333333,90.8,32.19,ºC
1639,54,Temperature,2020,12,22,2020-12-22,28079054_83_98_20_12_22,4.625,18.0,1.0,ºC
1640,56,Precipitation,2020,12,22,2020-12-22,28079056_89_98_20_12_22,81.33500000000002,102.5,52.7,l/m^2
1641,8,Temperature,2020,12,22,2020-12-22,28079008_83_98_20_12_22,1.0416666666666667,2.0,1.0,ºC
1642,114,Temperature,2020,12,22,2020-12-22,28079114_83_98_20_12_22,18.45833333333333,45.0,11.0,ºC
1643,4,Temperature,2020,12,22,2020-12-22,28079004_83_98_20_12_22,35.333333333333336,63.0,10.0,ºC
1644,56,Temperature,2020,12,22,2020-12-22,28079056_83_98_20_12_22,2.125,4.0,1.0,ºC
1645,38,Temperature,2020,12,22,2020-12-22,28079038_83_98_20_12_22,1.1766666666666667,1.21,1.16,ºC
1646,59,Precipitation,2020,12,22,2020-12-22,28079059_89_98_20_12_22,40.5,88.0,19.0,l/m^2
1647,115,Temperature,2020,12,22,2020-12-22,28079115_83_98_20_12_22,4.208333333333333,12.0,1.0,ºC
1648,103,Temperature,2020,12,22,2020-12-22,28079103_83_98_20_12_22,22.5,59.0,9.0,ºC
1649,109,Temperature,2020,12,22,2020-12-22,28079109_83_98_20_12_22,2.2916666666666665,3.0,1.0,ºC
1650,102,Temperature,2020,12,22,2020-12-22,28079102_83_98_20_12_22,47.99833333333333,63.4,23.83,ºC
1651,108,Precipitation,2020,12,22,2020-12-22,28079108_89_98_20_12_22,20.45833333333333,39.0,10.0,l/m^2
1652,110,Temperature,2020,12,22,2020-12-22,28079110_83_98_20_12_22,0.20000000000000007,0.2,0.2,ºC
1653,111,Temperature,2020,12,22,2020-12-22,28079111_83_98_20_12_22,0.049166666666666685,0.06,0.03,ºC
1654,103,Precipitation,2020,12,22,2020-12-22,28079103_89_98_20_12_22,8.583333333333334,9.0,7.0,l/m^2
1655,106,Temperature,2020,12,22,2020-12-22,28079106_83_98_20_12_22,2.25,5.0,1.0,ºC
1656,102,Precipitation,2020,12,22,2020-12-22,28079102_89_98_20_12_22,12.791666666666664,50.0,1.0,l/m^2
1657,108,Temperature,2020,12,22,2020-12-22,28079108_83_98_20_12_22,13.25,30.0,6.0,ºC
1658,106,Precipitation,2020,12,22,2020-12-22,28079106_89_98_20_12_22,11.041666666666664,12.0,10.0,l/m^2
1659,24,Temperature,2020,12,23,2020-12-23,28079024_83_98_20_12_23,37.54166666666666,61.0,8.0,ºC
1660,54,Precipitation,2020,12,23,2020-12-23,28079054_89_98_20_12_23,1.1666666666666667,2.0,1.0,l/m^2
1661,108,Precipitation,2020,12,23,2020-12-23,28079108_89_98_20_12_23,5.958333333333332,8.0,5.0,l/m^2
1662,106,Temperature,2020,12,23,2020-12-23,28079106_83_98_20_12_23,2.1666666666666665,7.0,1.0,ºC
1663,58,Temperature,2020,12,23,2020-12-23,28079058_83_98_20_12_23,37.5,59.0,5.0,ºC
1664,107,Temperature,2020,12,23,2020-12-23,28079107_83_98_20_12_23,82.25875,102.3,46.02,ºC
1665,8,Temperature,2020,12,23,2020-12-23,28079008_83_98_20_12_23,2.5416666666666665,8.0,1.0,ºC
1666,18,Temperature,2020,12,23,2020-12-23,28079018_83_98_20_12_23,83.43499999999997,98.78,53.57,ºC
1667,115,Temperature,2020,12,23,2020-12-23,28079115_83_98_20_12_23,28.70833333333333,75.0,13.0,ºC
1668,59,Precipitation,2020,12,23,2020-12-23,28079059_89_98_20_12_23,22.95833333333333,35.0,12.0,l/m^2
1669,109,Temperature,2020,12,23,2020-12-23,28079109_83_98_20_12_23,11.375,29.0,4.0,ºC
1670,56,Temperature,2020,12,23,2020-12-23,28079056_83_98_20_12_23,26.33333333333333,65.0,10.0,ºC
1671,4,Temperature,2020,12,23,2020-12-23,28079004_83_98_20_12_23,0.14166666666666672,0.2,0.1,ºC
1672,110,Temperature,2020,12,23,2020-12-23,28079110_83_98_20_12_23,0.20416666666666666,0.3,0.1,ºC
1673,102,Precipitation,2020,12,23,2020-12-23,28079102_89_98_20_12_23,13.333333333333336,14.0,13.0,l/m^2
1674,114,Temperature,2020,12,23,2020-12-23,28079114_83_98_20_12_23,1.2245833333333331,1.25,1.21,ºC
1675,38,Temperature,2020,12,23,2020-12-23,28079038_83_98_20_12_23,0.10000000000000003,0.1,0.1,ºC
1676,107,Precipitation,2020,12,23,2020-12-23,28079107_89_98_20_12_23,12.666666666666664,23.0,4.0,l/m^2
1677,103,Temperature,2020,12,23,2020-12-23,28079103_83_98_20_12_23,13.875,36.0,5.0,ºC
1678,103,Precipitation,2020,12,23,2020-12-23,28079103_89_98_20_12_23,0.17083333333333334,0.3,0.1,l/m^2
1679,108,Temperature,2020,12,23,2020-12-23,28079108_83_98_20_12_23,21.375,39.0,8.0,ºC
1680,111,Temperature,2020,12,23,2020-12-23,28079111_83_98_20_12_23,9.75,27.0,3.0,ºC
1681,102,Temperature,2020,12,23,2020-12-23,28079102_83_98_20_12_23,64.20958333333333,86.64,28.85,ºC
1682,112,Temperature,2020,12,23,2020-12-23,28079112_83_98_20_12_23,78.60583333333334,98.83,52.8,ºC
1683,36,Temperature,2020,12,23,2020-12-23,28079036_83_98_20_12_23,0.11250000000000004,0.2,0.1,ºC
1684,39,Precipitation,2020,12,23,2020-12-23,28079039_89_98_20_12_23,18.95833333333333,53.0,8.0,l/m^2
1685,113,Temperature,2020,12,23,2020-12-23,28079113_83_98_20_12_23,1.875,6.0,1.0,ºC
1686,59,Temperature,2020,12,23,2020-12-23,28079059_83_98_20_12_23,23.33333333333333,63.0,12.0,ºC
1687,106,Precipitation,2020,12,23,2020-12-23,28079106_89_98_20_12_23,9.041666666666666,10.0,9.0,l/m^2
1688,56,Precipitation,2020,12,23,2020-12-23,28079056_89_98_20_12_23,1.1666666666666667,3.0,1.0,l/m^2
1689,54,Temperature,2020,12,23,2020-12-23,28079054_83_98_20_12_23,0.1458333333333334,0.2,0.1,ºC
1690,35,Temperature,2020,12,23,2020-12-23,28079035_83_98_20_12_23,18.45833333333333,40.0,12.0,ºC
